sensor,date,tile,orbit,platform,cloud,lat,lon,nodata
landsat,2021-07-22,170/028,170,landsat-7,17.0,46.04895,45.87343841,17.0
landsat,2021-07-21,171/029,171,landsat-8,0.01,44.593925,43.992558485,0.01
landsat,2021-07-21,171/028,171,landsat-8,2.15,46.015595000000005,44.51729875,2.15
landsat,2021-07-21,171/027,171,landsat-8,10.42,47.434595,45.066319045,10.42
landsat,2021-07-21,171/026,171,landsat-8,7.96,48.851045,45.642649365,7.96
landsat,2021-07-20,172/028,172,landsat-7,0.0,46.050830000000005,42.737878515,0.0
landsat,2021-07-20,172/027,172,landsat-7,5.0,47.46842,43.263408795000004,5.0
landsat,2021-07-20,172/026,172,landsat-7,29.0,48.887474999999995,43.82627409,29.0
landsat,2021-07-20,172/025,172,landsat-7,49.0,50.30351,44.416379445000004,49.0
landsat,2021-07-19,173/029,173,landsat-8,0.03,44.595060000000004,40.946033405,0.03
landsat,2021-07-19,173/028,173,landsat-8,0.0,46.01621,41.467573665,0.0
landsat,2021-07-19,173/027,173,landsat-8,0.0,47.435625,42.008023935,0.0
landsat,2021-07-19,173/026,173,landsat-8,7.66,48.851255,42.503219445,7.66
landsat,2021-07-19,173/025,173,landsat-8,1.46,50.26614,43.091274815,1.46
landsat,2021-07-18,174/028,174,landsat-7,0.0,46.0487,39.689983424999994,0.0
landsat,2021-07-18,174/027,174,landsat-7,0.0,47.470929999999996,40.225978685,0.0
landsat,2021-07-18,174/026,174,landsat-7,2.0,48.890015000000005,40.792158990000004,2.0
landsat,2021-07-18,174/025,174,landsat-7,14.0,50.30309,41.37295430499999,14.0
landsat,2021-07-17,175/028,175,landsat-8,0.21,46.01614,38.33749876,0.11
landsat,2021-07-17,175/027,175,landsat-8,4.9,47.433205,38.885644049999996,5.71
landsat,2021-07-17,175/026,175,landsat-8,13.48,48.85041,39.460934365,13.48
landsat,2021-07-17,175/025,175,landsat-8,10.42,50.265765,40.066824715,10.42
landsat,2021-07-16,176/028,176,landsat-7,0.0,46.05126,36.555558515,0.0
landsat,2021-07-16,176/027,176,landsat-7,0.0,47.47104,37.082223785,0.0
landsat,2021-07-16,176/026,176,landsat-7,6.0,48.88693,37.64048909,6.0
landsat,2021-07-16,176/025,176,landsat-7,62.0,50.302535,38.229264445,62.0
landsat,2021-07-15,177/025,177,landsat-8,13.84,50.26589,36.91229981,13.84
landsat,2021-07-13,171/029,171,landsat-7,4.0,44.63001,43.783838215,4.0
landsat,2021-07-13,171/028,171,landsat-7,8.0,46.047070000000005,44.296768459999996,8.0
landsat,2021-07-13,171/027,171,landsat-7,0.0,47.46965,44.83504375,0.0
landsat,2021-07-13,171/026,171,landsat-7,0.0,48.888345,45.39994903,0.0
landsat,2021-07-13,171/025,171,landsat-7,0.0,50.30539,45.992759375,0.0
landsat,2021-07-12,172/029,172,landsat-8,0.48,44.59623,42.434703515,0.48
landsat,2021-07-12,172/028,172,landsat-8,2.75,46.015455,42.94979878,2.75
landsat,2021-07-12,172/027,172,landsat-8,3.47,47.434985,43.488629085,3.47
landsat,2021-07-12,172/026,172,landsat-8,0.11,48.850345000000004,44.063329415,0.11
landsat,2021-07-12,172/025,172,landsat-8,0.31,50.26529,44.66559977,0.31
landsat,2021-07-11,173/028,173,landsat-7,2.0,46.051715,41.24714337,2.0
landsat,2021-07-11,173/027,173,landsat-7,4.0,47.4696,41.778028629999994,4.0
landsat,2021-07-11,173/026,173,landsat-7,9.0,48.887815,42.264969135,9.0
landsat,2021-07-11,173/025,173,landsat-7,13.0,50.305040000000005,42.841914495,13.0
landsat,2021-07-10,174/029,174,landsat-8,0.56,44.59483,39.37661345,0.6
landsat,2021-07-10,174/028,174,landsat-8,1.77,46.016239999999996,39.904003715,1.77
landsat,2021-07-10,174/027,174,landsat-8,2.18,47.434740000000005,40.454564000000005,2.21
landsat,2021-07-10,174/026,174,landsat-8,5.53,48.851389999999995,41.022629304999995,5.53
landsat,2021-07-10,174/025,174,landsat-8,11.17,50.26583,41.616244644999995,11.17
landsat,2021-07-09,175/028,175,landsat-7,0.0,46.048635000000004,38.11508848,0.0
landsat,2021-07-09,175/027,175,landsat-7,0.0,47.469345,38.652528745,0.0
landsat,2021-07-09,175/026,175,landsat-7,0.0,48.888729999999995,39.216349050000005,0.0
landsat,2021-07-09,175/025,175,landsat-7,2.0,50.30525,39.80774936,2.0
landsat,2021-07-08,176/028,176,landsat-8,12.95,46.01481,36.763703795,14.59
landsat,2021-07-08,176/027,176,landsat-8,0.01,47.43387,37.30155909,0.01
landsat,2021-07-08,176/026,176,landsat-8,0.27,48.85013,37.873184415,0.27
landsat,2021-07-08,176/025,176,landsat-8,4.74,50.26472,38.47615977,4.74
landsat,2021-07-07,177/025,177,landsat-7,6.0,50.303065000000004,36.665029485,6.0
landsat,2021-07-06,170/029,170,landsat-7,17.0,44.62878,45.35699817,17.0
landsat,2021-07-05,171/029,171,landsat-8,40.45,44.593845,43.979083485000004,40.45
landsat,2021-07-05,171/028,171,landsat-8,30.14,46.01555,44.50544375,30.14
landsat,2021-07-05,171/027,171,landsat-8,71.12,47.434595,45.054139045,71.12
landsat,2021-07-05,171/026,171,landsat-8,85.43,48.851105000000004,45.630114365,85.43
landsat,2021-07-05,171/025,171,landsat-8,63.95,50.26562,46.236814705,63.95
landsat,2021-07-04,172/029,172,landsat-7,72.0,44.626864999999995,42.231818265,72.0
landsat,2021-07-04,172/028,172,landsat-7,43.0,46.050825,42.737963505,43.0
landsat,2021-07-04,172/027,172,landsat-7,44.0,47.47117,43.265343795,44.0
landsat,2021-07-04,172/026,172,landsat-7,82.0,48.890175,43.826209090000006,82.0
landsat,2021-07-04,172/025,172,landsat-7,95.0,50.30212,44.414304425,95.0
landsat,2021-07-03,173/029,173,landsat-8,2.79,44.593959999999996,40.93091341,2.79
landsat,2021-07-03,173/028,173,landsat-8,1.06,46.01659,41.450118665,1.06
landsat,2021-07-03,173/027,173,landsat-8,3.47,47.434685,41.99208894,3.47
landsat,2021-07-03,173/026,173,landsat-8,0.89,48.85098,42.488954445000005,0.89
landsat,2021-07-03,173/025,173,landsat-8,13.63,50.265874999999994,43.074444815,13.63
landsat,2021-07-02,174/028,174,landsat-7,0.0,46.05005,39.690018429999995,0.0
landsat,2021-07-02,174/027,174,landsat-7,10.0,47.466894999999994,40.228008700000004,10.0
landsat,2021-07-02,174/026,174,landsat-7,8.0,48.88737,40.78978397,8.0
landsat,2021-07-02,174/025,174,landsat-7,8.0,50.304435,41.372969299999994,8.0
landsat,2021-07-01,175/028,175,landsat-8,3.52,46.016040000000004,38.31773876,4.46
landsat,2021-07-01,175/027,175,landsat-8,28.18,47.433195,38.86534405,29.23
landsat,2021-07-01,175/026,175,landsat-8,17.75,48.850480000000005,39.44004437,17.75
landsat,2021-07-01,175/025,175,landsat-8,17.09,50.26594,40.045304715,17.09
landsat,2021-06-30,176/028,176,landsat-7,7.0,46.04993,36.557483520000005,31.0
landsat,2021-06-30,176/027,176,landsat-7,15.0,47.4711,37.084248785,17.0
landsat,2021-06-30,176/026,176,landsat-7,5.0,48.888275,37.642429109999995,5.0
landsat,2021-06-30,176/025,176,landsat-7,29.0,50.301165,38.231419450000004,29.0
landsat,2021-06-29,177/025,177,landsat-8,34.27,50.26553,36.891264809999996,34.27
landsat,2021-06-27,171/029,171,landsat-7,32.0,44.627305,43.785763225,32.0
landsat,2021-06-27,171/028,171,landsat-7,14.0,46.049825,44.30265346,14.0
landsat,2021-06-27,171/027,171,landsat-7,45.0,47.47235,44.83909375,45.0
landsat,2021-06-27,171/026,171,landsat-7,59.0,48.887024999999994,45.40205905,59.0
landsat,2021-06-27,171/025,171,landsat-7,13.0,50.304035,45.99263936,13.0
landsat,2021-06-26,172/029,172,landsat-8,58.95,44.59574,42.412043515,58.95
landsat,2021-06-26,172/028,172,landsat-8,18.18,46.016465,42.92843879,18.18
landsat,2021-06-26,172/027,172,landsat-8,13.73,47.434685,43.466304085000004,13.73
landsat,2021-06-26,172/026,172,landsat-8,41.55,48.85019,44.042439415000004,41.55
landsat,2021-06-26,172/025,172,landsat-8,17.39,50.265240000000006,44.64407477,17.39
landsat,2021-06-24,174/029,174,landsat-8,46.74,44.593509999999995,39.355438455,43.87
landsat,2021-06-24,174/028,174,landsat-8,25.2,46.01638,39.884253715,25.02
landsat,2021-06-24,174/027,174,landsat-8,81.59,47.434975,40.434273995,81.38
landsat,2021-06-24,174/026,174,landsat-8,47.31,48.85167,41.004279305,47.31
landsat,2021-06-24,174/025,174,landsat-8,18.31,50.26621,41.597359645,18.31
landsat,2021-06-23,175/028,175,landsat-7,36.0,46.048665,38.119078470000005,30.0
landsat,2021-06-23,175/027,175,landsat-7,11.0,47.46935,38.656568755,11.0
landsat,2021-06-23,175/026,175,landsat-7,88.0,48.88872,39.220509039999996,88.0
landsat,2021-06-23,175/025,175,landsat-7,47.0,50.301225,39.809849365000005,47.0
landsat,2021-06-22,176/028,176,landsat-8,77.11,46.017145,36.74422379,46.93
landsat,2021-06-22,176/027,176,landsat-8,12.37,47.43494,37.283624085,5.72
landsat,2021-06-22,176/026,176,landsat-8,13.33,48.849995,37.854379415,13.33
landsat,2021-06-22,176/025,176,landsat-8,13.07,50.26462,38.45678977,13.07
landsat,2021-06-21,177/025,177,landsat-7,6.0,50.300444999999996,36.667199495000006,6.0
landsat,2021-06-20,170/029,170,landsat-7,1.0,44.627425,45.360863179999996,1.0
landsat,2021-06-20,170/028,170,landsat-7,0.0,46.050275,45.87738341,0.0
landsat,2021-06-19,171/029,171,landsat-8,8.61,44.595025,43.96170849,8.61
landsat,2021-06-19,171/028,171,landsat-8,0.73,46.015495,44.489638755,0.73
landsat,2021-06-19,171/027,171,landsat-8,0.07,47.43459,45.037899045,0.07
landsat,2021-06-19,171/026,171,landsat-8,0.01,48.851185,45.613409364999995,0.01
landsat,2021-06-19,171/025,171,landsat-8,0.0,50.265775000000005,46.21744971,0.0
landsat,2021-06-18,172/028,172,landsat-7,17.0,46.049620000000004,42.74373852,17.0
landsat,2021-06-18,172/027,172,landsat-7,10.0,47.46988,43.269503779999994,10.0
landsat,2021-06-18,172/026,172,landsat-7,61.0,48.888855,43.832409104999996,61.0
landsat,2021-06-18,172/025,172,landsat-7,16.0,50.30218,44.42071444,16.0
landsat,2021-06-17,173/029,173,landsat-8,72.36,44.594205,40.915803415,72.36
landsat,2021-06-17,173/028,173,landsat-8,80.9,46.01558,41.432623664999994,80.9
landsat,2021-06-17,173/027,173,landsat-8,94.79,47.435085,41.97619894,94.79
landsat,2021-06-17,173/026,173,landsat-8,91.81,48.850655,42.474619450000006,91.81
landsat,2021-06-17,173/025,173,landsat-8,24.03,50.265615,43.059674814999994,24.03
landsat,2021-06-16,174/029,174,landsat-7,90.0,44.62503,39.178193195000006,90.0
landsat,2021-06-16,174/028,174,landsat-7,59.0,46.048680000000004,39.69389842,58.0
landsat,2021-06-16,174/027,174,landsat-7,47.0,47.4695,40.234158699999995,45.0
landsat,2021-06-16,174/026,174,landsat-7,51.0,48.889945,40.79806397,51.0
landsat,2021-06-16,174/025,174,landsat-7,47.0,50.303,41.37695428,47.0
landsat,2021-06-15,175/028,175,landsat-8,82.01,46.015955000000005,38.301938755,81.64
landsat,2021-06-15,175/027,175,landsat-8,39.62,47.433155,38.85113405,36.14
landsat,2021-06-15,175/026,175,landsat-8,14.97,48.850494999999995,39.42542437,14.97
landsat,2021-06-15,175/025,175,landsat-8,25.63,50.264685,40.030234719999996,25.63
landsat,2021-06-14,176/028,176,landsat-7,24.0,46.051424999999995,36.563308515,21.0
landsat,2021-06-14,176/027,176,landsat-7,28.0,47.472575,37.09211379,32.0
landsat,2021-06-14,176/026,176,landsat-7,14.0,48.88702,37.64883409,14.0
landsat,2021-06-14,176/025,176,landsat-7,10.0,50.30391,38.23997945,10.0
landsat,2021-06-13,177/025,177,landsat-8,24.66,50.26666,36.878534814999995,24.66
landsat,2021-06-11,171/029,171,landsat-7,34.0,44.626075,43.79537823,34.0
landsat,2021-06-11,171/028,171,landsat-7,18.0,46.04987,44.31054846,18.0
landsat,2021-06-11,171/027,171,landsat-7,33.0,47.47104,44.849243745,33.0
landsat,2021-06-11,171/026,171,landsat-7,47.0,48.886995,45.41040405,47.0
landsat,2021-06-11,171/025,171,landsat-7,24.0,50.302620000000005,46.001179355000005,24.0
landsat,2021-06-10,172/029,172,landsat-8,62.38,44.595510000000004,42.40257352,62.38
landsat,2021-06-10,172/028,172,landsat-8,47.05,46.016270000000006,42.91871879,47.05
landsat,2021-06-10,172/027,172,landsat-8,33.13,47.434585,43.456149085,33.13
landsat,2021-06-10,172/026,172,landsat-8,35.12,48.850094999999996,44.02990441,35.12
landsat,2021-06-10,172/025,172,landsat-8,66.65,50.265245,44.63330977,66.65
landsat,2021-06-09,173/029,173,landsat-7,46.0,44.629235,40.753378125,46.0
landsat,2021-06-09,173/028,173,landsat-7,8.0,46.04872,41.26244836,8.0
landsat,2021-06-09,173/027,173,landsat-7,56.0,47.47058,41.794043634999994,56.0
landsat,2021-06-09,173/026,173,landsat-7,73.0,48.88953,42.281299135,73.0
landsat,2021-06-09,173/025,173,landsat-7,25.0,50.301225,42.856954474999995,25.0
landsat,2021-06-08,174/029,174,landsat-8,26.06,44.59488,39.34773845,29.86
landsat,2021-06-08,174/028,174,landsat-8,52.66,46.01643,39.876348715,52.59
landsat,2021-06-08,174/027,174,landsat-8,73.57,47.435069999999996,40.426164,74.16
landsat,2021-06-08,174/026,174,landsat-8,34.75,48.851805,40.99610431,34.75
landsat,2021-06-08,174/025,174,landsat-8,39.1,50.26639,41.588949645,39.1
landsat,2021-06-07,175/028,175,landsat-7,90.0,46.048745,38.13087848,90.0
landsat,2021-06-07,175/027,175,landsat-7,73.0,47.470704999999995,38.670783740000005,69.0
landsat,2021-06-07,175/026,175,landsat-7,57.0,48.88463,39.230914035,57.0
landsat,2021-06-07,175/025,175,landsat-7,84.0,50.302495,39.82284938,84.0
landsat,2021-06-06,176/028,176,landsat-8,64.57,46.01701,36.73838379,66.57
landsat,2021-06-06,176/027,176,landsat-8,70.55,47.433475,37.27566909,64.88
landsat,2021-06-06,176/026,176,landsat-8,69.76,48.84991,37.848114415,69.76
landsat,2021-06-06,176/025,176,landsat-8,87.47,50.264579999999995,38.44817477,87.47
landsat,2021-06-05,177/025,177,landsat-7,98.0,50.304734999999994,36.679569505,98.0
landsat,2021-06-04,170/029,170,landsat-7,37.0,44.627415,45.37431818,37.0
landsat,2021-06-04,170/028,170,landsat-7,9.0,46.051555,45.891238415000004,9.0
landsat,2021-06-03,171/029,171,landsat-8,23.67,44.593605,43.955988485,23.67
landsat,2021-06-03,171/028,171,landsat-8,31.38,46.015465,44.481738755,31.38
landsat,2021-06-03,171/027,171,landsat-8,92.74,47.434565,45.031809045,92.74
landsat,2021-06-03,171/026,171,landsat-8,95.62,48.851185,45.607144364999996,95.62
landsat,2021-06-03,171/025,171,landsat-8,99.94,50.265865000000005,46.21099471,99.94
landsat,2021-06-02,172/028,172,landsat-7,88.0,46.051195,42.757253515,88.0
landsat,2021-06-02,172/027,172,landsat-7,100.0,47.466004999999996,43.281443795,100.0
landsat,2021-06-02,172/026,172,landsat-7,100.0,48.884935,43.84303409,100.0
landsat,2021-06-02,172/025,172,landsat-7,90.0,50.302234999999996,44.43361944,90.0
landsat,2021-06-01,173/029,173,landsat-8,81.06,44.594260000000006,40.912023415,81.06
landsat,2021-06-01,173/028,173,landsat-8,87.16,46.01566,41.428753665,87.16
landsat,2021-06-01,173/027,173,landsat-8,92.1,47.43521,41.97027394,92.1
landsat,2021-06-01,173/026,173,landsat-8,76.85,48.8505,42.46844945,76.85
landsat,2021-06-01,173/025,173,landsat-8,36.51,50.265609999999995,43.057614814999994,36.51
landsat,2021-05-31,174/029,174,landsat-7,19.0,44.623670000000004,39.189718189999994,23.0
landsat,2021-05-31,174/028,174,landsat-7,22.0,46.04863,39.70770842,22.0
landsat,2021-05-31,174/027,174,landsat-7,12.0,47.46938,40.2463187,12.0
landsat,2021-05-31,174/026,174,landsat-7,61.0,48.88976,40.81033397,61.0
landsat,2021-05-31,174/025,174,landsat-7,86.0,50.301405,41.38956429,86.0
landsat,2021-05-30,175/028,175,landsat-8,86.62,46.01593,38.297988755,82.18
landsat,2021-05-30,175/027,175,landsat-8,85.95,47.43315,38.84707405,83.73
landsat,2021-05-30,175/026,175,landsat-8,68.63,48.85053,39.42333937,68.63
landsat,2021-05-30,175/025,175,landsat-8,69.64,50.26473,40.028084719999995,69.64
landsat,2021-05-29,176/028,176,landsat-7,28.0,46.0489,36.573078515,31.0
landsat,2021-05-29,176/027,176,landsat-7,22.0,47.471355,37.100168785,25.0
landsat,2021-05-29,176/026,176,landsat-7,62.0,48.884415,37.65725909,62.0
landsat,2021-05-29,176/025,176,landsat-7,53.0,50.30126,38.24861945,53.0
landsat,2021-05-28,177/025,177,landsat-8,21.62,50.266595,36.87638482,21.62
landsat,2021-05-26,171/028,171,landsat-7,78.0,46.048519999999996,44.316433475,78.0
landsat,2021-05-26,171/027,171,landsat-7,83.0,47.469695,44.85331873,83.0
landsat,2021-05-26,171/026,171,landsat-7,32.0,48.885605,45.41661903,32.0
landsat,2021-05-26,171/025,171,landsat-7,15.0,50.302544999999995,46.007749375,15.0
landsat,2021-05-25,172/029,172,landsat-8,96.82,44.595575,42.40449352,96.82
landsat,2021-05-25,172/028,172,landsat-8,75.62,46.016270000000006,42.91871879,75.62
landsat,2021-05-25,172/027,172,landsat-8,82.48,47.434585,43.458184085,82.48
landsat,2021-05-25,172/026,172,landsat-8,87.67,48.850094999999996,44.02990441,87.67
landsat,2021-05-25,172/025,172,landsat-8,69.34,50.26522,44.63546477,69.34
landsat,2021-05-24,173/028,173,landsat-7,86.0,46.05136,41.264608375,86.0
landsat,2021-05-24,173/027,173,landsat-7,74.0,47.469155,41.79594863,74.0
landsat,2021-05-24,173/026,173,landsat-7,87.0,48.888205,42.28332914,87.0
landsat,2021-05-24,173/025,173,landsat-7,87.0,50.305350000000004,42.860814495,87.0
landsat,2021-05-23,174/029,174,landsat-8,81.48,44.59353,39.347738455,78.1
landsat,2021-05-23,174/028,174,landsat-8,14.36,46.01508,39.876348719999996,14.41
landsat,2021-05-23,174/027,174,landsat-8,52.08,47.435069999999996,40.426164,52.88
landsat,2021-05-23,174/026,174,landsat-8,86.11,48.85046,40.996094315,86.11
landsat,2021-05-23,174/025,174,landsat-8,81.06,50.26639,41.588949645,81.06
landsat,2021-05-22,175/028,175,landsat-7,94.0,46.050095,38.130923465,94.0
landsat,2021-05-22,175/027,175,landsat-7,93.0,47.47073,38.668718760000004,93.0
landsat,2021-05-22,175/026,175,landsat-7,85.0,48.88463,39.23093906,85.0
landsat,2021-05-22,175/025,175,landsat-7,92.0,50.301145000000005,39.822749365,92.0
landsat,2021-05-21,176/028,176,landsat-8,61.26,46.017070000000004,36.74035379,44.63
landsat,2021-05-21,176/027,176,landsat-8,81.8,47.433475,37.27566909,79.71
landsat,2021-05-21,176/026,176,landsat-8,55.67,48.851259999999996,37.84811441,55.67
landsat,2021-05-21,176/025,176,landsat-8,72.17,50.2646,38.45248477,72.17
landsat,2021-05-20,177/025,177,landsat-7,77.0,50.30466,36.677529495,77.0
landsat,2021-05-19,170/029,170,landsat-7,31.0,44.624715,45.364688185000006,31.0
landsat,2021-05-19,170/028,170,landsat-7,24.0,46.04891,45.883303409999996,24.0
landsat,2021-05-18,171/029,171,landsat-8,38.11,44.593635,43.959838485000006,38.11
landsat,2021-05-18,171/028,171,landsat-8,88.79,46.015474999999995,44.485688755,88.79
landsat,2021-05-18,171/027,171,landsat-8,65.96,47.434560000000005,45.035869045,65.96
landsat,2021-05-18,171/026,171,landsat-8,2.24,48.851165,45.611319365,2.24
landsat,2021-05-18,171/025,171,landsat-8,0.0,50.265825,46.21529971,0.0
landsat,2021-05-17,172/029,172,landsat-7,32.0,44.628479999999996,42.243123260000004,32.0
landsat,2021-05-17,172/028,172,landsat-7,27.0,46.052385,42.7476685,27.0
landsat,2021-05-17,172/027,172,landsat-7,6.0,47.467240000000004,43.27357378,6.0
landsat,2021-05-17,172/026,172,landsat-7,11.0,48.887545,43.8366441,11.0
landsat,2021-05-17,172/025,172,landsat-7,26.0,50.303525,44.427204419999995,26.0
landsat,2021-05-16,173/029,173,landsat-8,8.13,44.594205,40.915803415,8.13
landsat,2021-05-16,173/028,173,landsat-8,1.48,46.015505,41.436498665,1.48
landsat,2021-05-16,173/027,173,landsat-8,1.36,47.435010000000005,41.978218940000005,1.36
landsat,2021-05-16,173/026,173,landsat-8,9.79,48.850655,42.474619450000006,9.79
landsat,2021-05-16,173/025,173,landsat-8,13.39,50.26568,43.061824814999994,13.39
landsat,2021-05-15,174/029,174,landsat-7,7.0,44.625024999999994,39.182033195,6.0
landsat,2021-05-15,174/028,174,landsat-7,7.0,46.04866,39.69784342,7.0
landsat,2021-05-15,174/027,174,landsat-7,15.0,47.469465,40.2382137,15.0
landsat,2021-05-15,174/026,174,landsat-7,58.0,48.885845,40.800143985000005,58.0
landsat,2021-05-15,174/025,174,landsat-7,64.0,50.30157,41.381149285,64.0
landsat,2021-05-14,175/028,175,landsat-8,4.19,46.01598,38.305888755,0.3
landsat,2021-05-14,175/027,175,landsat-8,38.35,47.43316,38.855194049999994,40.94
landsat,2021-05-14,175/026,175,landsat-8,64.6,48.850505,39.43168937,64.6
landsat,2021-05-14,175/025,175,landsat-8,68.86,50.26466,40.03669472,68.86
landsat,2021-05-13,176/028,176,landsat-7,44.0,46.05015,36.5673685,36.0
landsat,2021-05-13,176/027,176,landsat-7,2.0,47.471235,37.093983805,3.0
landsat,2021-05-13,176/026,176,landsat-7,27.0,48.885670000000005,37.650849109999996,27.0
landsat,2021-05-13,176/025,176,landsat-7,84.0,50.30126,38.242259425,84.0
landsat,2021-05-12,177/025,177,landsat-8,97.51,50.265455,36.88705981,97.51
landsat,2021-05-10,171/029,171,landsat-7,51.0,44.62742,43.797303225,51.0
landsat,2021-05-10,171/028,171,landsat-7,69.0,46.049855,44.31252346,69.0
landsat,2021-05-10,171/027,171,landsat-7,88.0,47.466989999999996,44.849268730000006,88.0
landsat,2021-05-10,171/026,171,landsat-7,100.0,48.886995,45.41040405,100.0
landsat,2021-05-10,171/025,171,landsat-7,100.0,50.302620000000005,46.001179355000005,100.0
landsat,2021-05-09,172/029,172,landsat-8,100.0,44.595825000000005,42.415818515,100.0
